ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,Intensity_IntegratedIntensity_GFP,Intensity_IntegratedIntensity_GFP_aftermath,Intensity_MeanIntensity_GFP,Intensity_MeanIntensity_GFP_aftermath
264,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,60.60000164993107,5.339100261218846,0.028042573646428075,0.002470661851558929
264,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.85882433038205,9.55940018594265,0.03837609618401868,0.012711968332370545
264,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,40.18431481346488,2.9965397575870156,0.033459046472493655,0.002495037266933402
264,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,15.490196508355439,0.0,0.019884719522920973,0.0
264,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.93333414196968,0.1314878799021244,0.023371029193836577,0.00010620991914549629
264,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,17.364706372842193,0.1314878799021244,0.020771179871820804,0.00015728215299297177
264,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.925490953028202,1.6816609157249331,0.03930093879487528,0.002284865374626268
264,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,14.454902379773557,0.016147634014487267,0.020649860542533652,2.3068048592124668e-05
264,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,35.662746098823845,3.0253748763352633,0.0311737291073635,0.0026445584583350205
264,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.980392965488136,0.4809688478708267,0.022855199499596322,0.0003793129715069611
264,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,19.694118209183216,0.6459054155275226,0.025184294385144777,0.0008259660045108984
264,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,20.30588294006884,0.24452132638543844,0.02626893006477211,0.00031632771848051546
264,18,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,13.75294156651944,0.06228373106569052,0.021899588481718853,9.917791570969827e-05
264,19,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,29.06666744686663,0.5178777007386088,0.022324629375473602,0.00039775553052120495
264,20,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,26.133334030397236,1.137254816479981,0.024086022147831555,0.001048161121179706
264,21,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,23.784314383752644,0.6689734607934952,0.02012209338726958,0.0005659673949183546
264,22,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.282353204675019,0.0,0.02000507156179961,0.0
265,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,14.384314125403762,0.0,0.025504103059226527,0.0
265,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.65490221325308,0.5490195704624057,0.02090556090157749,0.0013261342281700621
265,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,6.7215688256546855,0.0,0.016474433396212466,0.0
265,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.066666893661022,0.42675893381237984,0.018501529572617022,0.0009788048940650913
265,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.572549638338387,1.214532825164497,0.026186252480670982,0.0014089707948544048
265,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.15294163580984,0.6505189780145884,0.03929208146279186,0.0014080497359623126
265,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.525490509346128,0.0,0.019905855801979493,0.0
265,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,10.364706184715033,0.3079584538936615,0.020483609060701645,0.0006086135452443904
265,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,17.85490246862173,0.44405995681881905,0.02169489971885994,0.0005395625234736562
265,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,41.36470699682832,3.5467126350849867,0.027053438192824276,0.002319628930729226
265,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.69019655045122,0.04498269408941269,0.021180452475191902,5.708463716930544e-05
265,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,21.549020185135305,1.6908881179988384,0.027485995134101153,0.002156745048467906
265,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.952941473573446,0.008073817007243633,0.020066414261236787,1.6277856869442808e-05
265,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,29.270589042454958,8.237600773572922,0.03821225723558089,0.010754048007275354
265,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,20.666667190380394,2.869665503501892,0.03121853049906404,0.004334842150304973
265,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,33.12549102958292,7.6366780158132315,0.04613578137824919,0.010636041804753804
265,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,47.89804048463702,16.686274339444935,0.08492560369616493,0.029585592800434282
265,18,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,42.541177332401276,15.048442921601236,0.03748121350872359,0.013258540019031926
265,19,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,45.08235403802246,7.215686273761094,0.0429355752743071,0.006872082165486756
265,20,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,31.294118465855718,10.59284881874919,0.060765278574477125,0.020568638483008134
265,21,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.858823787420988,0.08996538817882538,0.017824595145716274,0.0001810168776233911
265,22,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,45.3372560236603,9.094578861258924,0.05105546849511295,0.010241642861778068
265,23,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,13.035294477827847,0.0,0.025360495093050286,0.0
265,24,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.776470862329006,0.40830448269844055,0.02715686350646946,0.0011341791186067793
265,25,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.89804012607783,2.310265210457146,0.0362712680552126,0.002547150176909753
265,26,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,15.45882395002991,0.41753170173615217,0.033752890720589325,0.0009116412701662711
265,27,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,21.027451558969915,2.4129179874435067,0.03481366152147337,0.003994897330204482
265,28,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.78431440703571,1.404844269156456,0.037474201327361366,0.0023105991269020657
265,29,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.105882555246353,0.0,0.016798776726350717,0.0
265,30,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.847059354186058,0.29527103435248137,0.024831435249256992,0.0003890263957213193
265,31,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.003921817988157,0.1683967560529709,0.018412928053145514,0.00034436964428010406
265,32,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,33.98431449569762,11.814302112907171,0.06907380995060491,0.02401280917257555
265,33,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,20.368628043681383,0.03921568300575018,0.019698866579962653,3.7926192462040793e-05
265,34,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,13.99215723760426,0.02191464602947235,0.02249542964245058,3.5232549886611496e-05
265,35,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.91372584644705,0.0,0.022736118027570706,0.0
265,36,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,35.74902034457773,19.042675672098994,0.07510298391718011,0.040005621159871836
266,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.729412279091775,0.17301038652658463,0.017211329505238453,0.0001779942248215891
266,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.674510129727423,0.3206458818167448,0.024577916062584047,0.0006750439617194627
266,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,24.980392806231976,5.3414070177823305,0.04643195688890702,0.009928265832309165
266,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.05882384441793,0.08996538817882538,0.021064426370319866,0.0001713626441501436
266,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,12.015686633065343,0.054209914058446884,0.02250128582971038,0.00010151669299334623
266,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.862745351158082,0.441753126680851,0.023938702308636123,0.0010722163268952693
266,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,19.85098096448928,0.837370184250176,0.028979534254728878,0.0012224382251827385
266,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,24.125490580685437,12.048442751169205,0.046936752102500846,0.023440550099550983
266,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,58.55686413962394,23.989618867635727,0.11260935411466143,0.046133882437761016
266,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,13.458823896944523,2.910034567117691,0.02250639447649586,0.004866278540330587
266,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.149020084179938,1.6147635048255324,0.030072663099031543,0.003007008388874362
266,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,36.29019700642675,11.885812885127962,0.07770920129855835,0.025451419454235465
266,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,17.937255409546196,0.008073817007243633,0.019646500996217082,8.843173063793683e-06
266,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,15.929412245750427,0.03921568300575018,0.017202389034287717,4.234954968223561e-05
266,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.07843160815537,0.1141868382692337,0.014608375421619113,0.00020648614515232134
266,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,48.24705989006907,18.732410172000527,0.08464396471941942,0.032863877494737764
266,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,30.54902047943324,2.0311418464407325,0.03208930722629542,0.0021335523597066515
266,18,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.631373050622642,8.034601906314492,0.037531298591414,0.013324381270836638
266,19,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.223529623821378,0.0,0.014592989139033086,0.0
266,20,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.321568836458027,0.0,0.014134302773084995,0.0
266,21,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,35.80392252653837,2.0311418091878295,0.02482934987970761,0.001408558813583793
266,22,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,15.474510241299868,1.0749711468815804,0.030164737312475376,0.002095460325305225
266,23,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.345098555088043,0.0,0.020428840261790693,0.0
266,24,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,14.98039258364588,0.9134947629645467,0.024967320972743134,0.0015224912716075777
266,25,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.831372791901231,0.0,0.01783911797699597,0.0
266,26,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,23.054902592673898,0.9031141549348831,0.026348460105913026,0.0010321304627827236
266,27,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,6.247059018351138,0.0,0.014803457389457672,0.0
266,28,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,10.317647360265255,0.008073817007243633,0.022826653451914283,1.786242700717618e-05
266,29,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.792157163843513,0.0,0.014130096917523106,0.0
266,30,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,15.835294608958066,0.008073817007243633,0.018349124691724294,9.355523762738856e-06
266,31,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,21.407843723893166,4.776239817030728,0.042730226993798734,0.009533412808444566
266,32,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,52.937255959026515,28.75547818094492,0.0936942583345602,0.05089465164769012
266,33,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.52941199298948,0.0,0.020803443885340195,0.0
266,34,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.286275358870625,5.250288172625005,0.046388326665044,0.007543517489403743
266,35,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,12.796078800223768,0.0,0.015856355390611854,0.0
266,36,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,100.97255070973188,61.67127971351147,0.15654659024764633,0.09561438715273096
267,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,12.39215722400695,0.0,0.015509583509395432,0.0
267,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.960784579627216,0.12687427178025246,0.01729881192978227,0.000244931026602804
267,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,19.474510395899415,0.24336792528629303,0.015431466240807778,0.0001928430469780452
267,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,10.52156892977655,0.15109573304653168,0.021298722529912044,0.00030586180778650136
267,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,17.596078897826374,4.003460110165179,0.02898859785473867,0.006595486178196341
267,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.133333776146173,6.795847576111555,0.04522028373103784,0.016947250813245773
267,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.72941206395626,0.0,0.017159456902921096,0.0
267,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,10.878431683406234,0.14532870426774025,0.01831385805287245,0.000244661118295859
267,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,14.952941595576704,0.20530562847852707,0.0208548697288378,0.0002863397886729806
267,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,31.07451066467911,2.6908880127593875,0.0362173783970619,0.0031362331151041814
267,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.298039488494396,0.0,0.019053359607570482,0.0
267,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.56470614951104,0.031141865998506546,0.015431902972091963,5.611147026757936e-05
267,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.37254952918738,1.047289433889091,0.0210212237176057,0.0011982716634886626
267,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.90980493556708,5.7231832928955555,0.05694911082474238,0.009336351211901395
267,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.749019945971668,0.06228373106569052,0.020291917005132415,0.00010757121082157256
267,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.952941408380866,0.0,0.017029853122871235,0.0
267,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.529412353411317,1.2629757123067975,0.03576097198954177,0.0020047233528679327
267,18,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.552941444329917,0.0,0.015300431921878207,0.0
267,19,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.854902254417539,0.0,0.01998965974526884,0.0
267,20,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.886274745687842,0.09457899630069733,0.016815084745603077,0.0002016609729225956
267,21,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.55294140893966,0.0,0.017244158467898767,0.0
267,22,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,6.568627647124231,0.0,0.0148611485229055,0.0
267,23,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.086274724453688,0.0,0.017278364795841213,0.0
267,24,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,61.94902127981186,19.475201745517552,0.03857348772092893,0.012126526616137953
267,25,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.552941394038498,0.0,0.017813541023675702,0.0
268,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,10.000000342726707,0.0,0.012033694756590503,0.0
268,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,3.5098040448501706,0.0,0.008498314878571842,0.0
268,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.145098279230297,0.0,0.011009396424083662,0.0
268,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,82.50980576314032,32.41407113801688,0.07199808530815037,0.028284529788845443
268,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.07058846578002,0.0,0.015996806483665204,0.0
268,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,93.14902158733457,51.61014954466373,0.08939445449840171,0.049529893996798205
268,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.752941415645182,0.031141865998506546,0.012835995721266858,5.155938079222938e-05
268,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.109804465435445,3.18915796559304,0.037339803021516384,0.006575583434212454
268,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,6.450980595313013,0.0,0.01274897350852374,0.0
268,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,12.070588586851954,0.08189157396554947,0.0161156055899225,0.00010933454468030637
268,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,27.274510564282537,3.189157895743847,0.04801850451458193,0.005614714605182829
268,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.078431638889015,0.0,0.017358377894625267,0.0
268,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.325490481220186,0.0,0.014732212450584812,0.0
268,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,17.105882892385125,0.0,0.013448021141812205,0.0
269,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,12.466667021624744,0.1764705739915371,0.02508383706564335,0.00035507157744776077
269,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.094117874279618,0.0,0.021994885527933744,0.0
269,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.89411795604974,0.7958477474749088,0.02973529489012435,0.001989619368687272
269,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,12.043137589469552,0.11534024402499199,0.02413454426747405,0.00023114277359717833
269,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.592157206498086,0.0922721941024065,0.024000325479292105,0.00019103973934245653
269,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,21.239216254092753,4.095732270739973,0.04772857585189383,0.009203892743235893
269,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,19.458824072033167,0.10841983091086149,0.0189657154698179,0.00010567234981565447
269,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,20.30196134094149,0.48327561654150486,0.022043389078112367,0.0005247292253436535
