ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z
178,9,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
178,10,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
179,1,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
180,1,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
180,2,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
180,3,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
180,4,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
180,5,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
180,6,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
180,7,nan,nan,nan,25ugmL,25ugmL,3,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
181,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,3,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,4,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,5,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,6,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,7,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,8,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,9,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,10,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,11,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,12,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,13,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,14,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,15,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,16,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,17,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,18,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,19,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,20,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,21,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,22,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,23,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,24,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,25,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,26,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,27,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,28,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,29,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,30,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,31,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,32,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,33,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,34,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,35,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,36,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,37,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,38,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,39,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,40,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,41,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,42,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,43,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,44,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,45,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,46,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,47,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,48,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
181,49,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,3,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,4,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,5,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,6,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,7,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,8,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,9,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,10,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,11,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,12,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,13,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,14,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,15,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,16,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,17,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,18,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,19,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,20,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,21,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,22,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,23,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,24,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,25,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,26,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,27,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,28,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,29,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,30,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,31,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,32,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
182,33,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,3,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,4,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,5,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,6,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,7,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,8,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,9,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,10,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,11,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,12,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,13,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,14,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
183,15,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,3,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,4,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,5,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,6,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,7,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,8,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,9,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,10,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,11,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,12,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,13,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,14,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,15,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,16,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,17,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
184,18,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,3,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,4,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,5,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,6,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,7,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,8,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,9,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,10,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,11,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,12,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,13,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,14,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,15,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,16,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,17,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,18,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,19,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,20,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,21,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,22,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,23,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
185,24,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,3,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,4,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,5,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,6,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,7,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,8,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,9,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,10,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,11,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,12,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,13,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,14,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,15,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,16,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,17,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
186,18,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,3,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,4,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,5,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,6,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,7,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,8,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,9,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,10,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,11,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,12,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,13,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,14,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,15,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,16,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,17,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,18,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,19,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,20,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,21,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,22,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,23,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,24,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,25,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,26,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,27,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
187,28,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
188,1,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
188,2,nan,nan,nan,25ugmL,25ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan
