ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,Intensity_IntegratedIntensity_GFP,Intensity_IntegratedIntensity_GFP_aftermath,Intensity_MeanIntensity_GFP,Intensity_MeanIntensity_GFP_aftermath,Intensity_MedianIntensity_GFP,Intensity_MedianIntensity_GFP_aftermath
163,2,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.45490282494575,0.39677045587450266,0.03614131717699972,0.00044183792413641723,0.027450980618596077,0.0
163,3,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,45.07843262795359,0.20069204084575176,0.03359048630995051,0.000149546975294897,0.027450980618596077,0.0
163,4,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,37.94509900081903,1.5582468220964074,0.040153543916210614,0.0016489384360808543,0.027450980618596077,0.0
163,5,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,61.819609495811164,0.09111879207193851,0.03518475213193578,5.1860439426259826e-05,0.027450980618596077,0.0
163,6,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.05882444232702,1.013840756379068,0.04810568424057489,0.0014319784694619604,0.03921568766236305,0.0
163,7,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,90.11372789088637,24.731256653554738,0.07553539638800198,0.020730307337430625,0.0470588244497776,0.0
163,8,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,45.909805132076144,0.3829296035692096,0.04235221875652781,0.00035325609185351436,0.03921568766236305,0.0
163,9,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,61.52549186069518,0.47174159064888954,0.036819564249368754,0.00028231094592991597,0.027450980618596077,0.0
163,10,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,72.94902169518173,0.28950400929898024,0.03067662813085859,0.00012174264478510523,0.019607843831181526,0.0
163,11,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,40.4980402700603,0.5028834510594606,0.0380263288920754,0.0004721910338586485,0.027450980618596077,0.0
163,12,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,232.2117707496509,83.56977928057313,0.13913227726162428,0.050071767094411704,0.10588235408067703,0.0
163,13,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,31.337255750782788,0.5467127617448568,0.03589605469734569,0.0006262460042896412,0.027450980618596077,0.0
163,14,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,40.55294226203114,1.9769318345934153,0.06219776420556923,0.0030321040407874466,0.0470588244497776,0.0
163,15,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,332.6431424841285,256.77277775574476,0.30103451808518417,0.23237355453008576,0.13725490868091583,0.0
163,16,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,33.07843227311969,0.0,0.03406635661495334,0.0,0.027450980618596077,0.0
163,17,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,52.082354344427586,2.8892732923850417,0.04024911464020679,0.0022328232553207434,0.027450980618596077,0.0
163,18,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.0000008828938,0.513264081440866,0.034820457979209796,0.00055850280896721,0.027450980618596077,0.0
163,19,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,81.93725718278438,1.7012686608359218,0.0379866746327234,0.0007887198242169317,0.027450980618596077,0.0
163,20,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,42.70588344708085,0.8350633829832077,0.03457966271018692,0.0006761646825774961,0.027450980618596077,0.0
163,21,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,53.31372673995793,9.151095592416823,0.0530484843183661,0.00910556775364858,0.03921568766236305,0.0
163,22,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,43.81960891932249,9.012687089852989,0.06323175890234126,0.013005320475978339,0.03921568766236305,0.0
163,23,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,38.17647160962224,0.8373702066019177,0.039235839269909804,0.0008606065843801827,0.027450980618596077,0.0
163,24,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,118.06666976213455,45.58708066213876,0.12945906772163876,0.049985834059362674,0.08627451211214066,0.0
163,25,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,52.14509941264987,4.610149839892983,0.038229545023936856,0.0033798752491884044,0.027450980618596077,0.0
163,26,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,88.97255153115839,9.53056488186121,0.06634791314776912,0.007107058077450566,0.0470588244497776,0.0
164,1,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,48.36862866114825,3.7796999225392938,0.05471564328184191,0.004275678645406441,0.03921568766236305,0.0
164,2,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.078432206995785,0.6782006258144975,0.04294301500267173,0.0009078990974759003,0.027450980618596077,0.0
164,3,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.51764792110771,0.040369085036218166,0.03645476224339429,4.525682178948225e-05,0.027450980618596077,0.0
164,4,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,10.576470860280097,0.0,0.0319530841700305,0.0,0.027450980618596077,0.0
164,5,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.05098129902035,0.5098038949072361,0.03368049584472834,0.0005042570671683838,0.027450980618596077,0.0
164,6,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,36.80392259173095,0.2664359603077173,0.03902854993820886,0.0002825407850559038,0.027450980618596077,0.0
164,7,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,62.066667987033725,20.686274391599,0.06768447981137811,0.022558641648417664,0.03921568766236305,0.0
164,8,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,48.447060191072524,0.9769318690523505,0.044123005638499566,0.0008897375856578785,0.027450980618596077,0.0
164,9,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,44.74902083724737,0.26989617105573416,0.03877731441702545,0.00023387883107082682,0.027450980618596077,0.0
164,10,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,26.980392870493233,0.04728950001299381,0.03318621509285761,5.8166666682649216e-05,0.027450980618596077,0.0
164,11,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,64.3607860552147,1.838523544371128,0.05245377836610815,0.001498389196716486,0.03921568766236305,0.0
164,12,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,41.87843251321465,0.43252590764313936,0.037324806161510383,0.0003854954613575217,0.027450980618596077,0.0
164,13,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,27.435294834896922,0.28835061099380255,0.03758259566424236,0.0003950008369778117,0.027450980618596077,0.0
164,14,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,66.74902124516666,17.843136869370937,0.07698849047885428,0.02058031934183499,0.0470588244497776,0.0
164,15,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,39.10980494786054,0.06228373106569052,0.039188181310481504,6.240854816201455e-05,0.027450980618596077,0.0
164,16,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,46.51764828059822,0.23414069414138794,0.03912333749419531,0.00019692236681361476,0.027450980618596077,0.0
164,17,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,93.85882599651814,6.227220078930259,0.04167798667696187,0.002765195416931731,0.027450980618596077,0.0
164,18,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,53.772550473921,2.959630778990686,0.04805411123674799,0.002644888989267816,0.03921568766236305,0.0
164,19,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,66.89411948993802,2.2445212556049228,0.04525989140049934,0.0015186206059573226,0.03921568766236305,0.0
164,20,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,118.22353181988001,59.99769274611026,0.1088614473479558,0.05524649424135383,0.0470588244497776,0.0
164,21,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.094118116423488,0.0,0.03499829422905897,0.0,0.027450980618596077,0.0
164,22,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,42.67451096419245,1.25259505584836,0.04991170873004965,0.0014650234571325848,0.03921568766236305,0.0
164,23,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,59.25490353163332,8.859284640289843,0.06547503152666664,0.00978926479590038,0.0470588244497776,0.0
164,24,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,41.63137368950993,0.1061130240559578,0.035340724693981265,9.007896778943785e-05,0.027450980618596077,0.0
164,25,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,81.7882374478504,11.562860041856766,0.07462430424073942,0.010550054782716027,0.05882352963089943,0.0
164,26,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,19.231373091228306,0.04728950001299381,0.03838597423398864,9.439021958681399e-05,0.027450980618596077,0.0
164,27,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.52941261231899,0.0242214510217309,0.03800165024803621,2.8296087642208996e-05,0.027450980618596077,0.0
164,28,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,65.07451151311398,11.317185248248279,0.09935039925666256,0.017278145417172944,0.0784313753247261,0.0
164,29,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.42745189461857,0.14532870426774025,0.0329449300426972,0.00013907053039975144,0.027450980618596077,0.0
164,30,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,47.435295382514596,1.961937591433525,0.045567046476959264,0.0018846662741916667,0.03921568766236305,0.0
164,31,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,50.82745235040784,4.489042539149523,0.044980046327794544,0.00397260401694648,0.027450980618596077,0.0
164,32,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,46.015687447972596,1.620530511252582,0.05205394507689207,0.0018331793113716991,0.03921568766236305,0.0
164,33,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,38.717648102901876,3.83852357044816,0.04739002215777463,0.004698315263706438,0.03921568766236305,0.0
164,34,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,133.36078670062125,85.12918046768755,0.22413577596743067,0.14307425288686984,0.11764705926179886,0.0
164,35,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.49019685201347,0.0,0.03308965952614805,0.0,0.027450980618596077,0.0
164,36,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,53.941177814267576,4.05882337782532,0.048904059668420284,0.0036798036063692835,0.03921568766236305,0.0
165,1,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,33.92549108248204,1.2318339264020324,0.051636972728283166,0.0018749374831081161,0.0470588244497776,0.0
165,2,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,107.13333620503545,1.3137253979220986,0.03273245835778657,0.0004013826452557588,0.027450980618596077,0.0
165,3,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.40784398838878,0.0438292920589447,0.029868980634459703,4.039566088382e-05,0.027450980618596077,0.0
165,4,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,21.33725549839437,0.02191464602947235,0.02930941689339886,3.010253575476971e-05,0.019607843831181526,0.0
165,5,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,30.66274592000991,0.0415224872995168,0.03047986671969176,4.127483826989741e-05,0.019607843831181526,0.0
165,6,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.368628069758415,0.0,0.02782167670367962,0.0,0.019607843831181526,0.0
165,7,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,41.64705999940634,1.3241060813888907,0.03856209259204291,0.001226024149434158,0.027450980618596077,0.0
165,8,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,93.63529639784247,42.370241578668356,0.14295465098907248,0.0646873917231578,0.08627451211214066,0.0
165,9,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.59215744305402,0.24913492053747177,0.03497237994280808,0.00038565777172983246,0.027450980618596077,0.0
165,10,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,44.31372668594122,0.5790080269798636,0.03623362770722913,0.0004734325649876236,0.027450980618596077,0.0
165,11,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,57.094119211658835,2.700115199200809,0.056472917123302505,0.0026707370911976352,0.0470588244497776,0.0
165,12,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.05882445164025,2.475201766937971,0.037222758963541255,0.0027051385431016077,0.027450980618596077,0.0
165,13,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.32156914100051,0.0,0.028057533140888987,0.0,0.019607843831181526,0.0
165,14,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,33.18431459274143,0.02191464602947235,0.030926667840392757,2.0423714845733786e-05,0.027450980618596077,0.0
165,15,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,26.78039290290326,0.8223760016262531,0.030363257259527505,0.0009323990948143459,0.019607843831181526,0.0
165,16,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.533333995379508,0.031141865998506546,0.02226614031163983,3.0772594860184334e-05,0.019607843831181526,0.0
165,17,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,23.80000061262399,0.22376007307320833,0.035311573609234405,0.00033198823898102124,0.027450980618596077,0.0
165,18,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,30.988236122764647,1.1453286930918694,0.0385905804766683,0.0014263121956312197,0.027450980618596077,0.0
165,19,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,42.552942322567105,0.0242214510217309,0.0315674646309845,1.79684354760615e-05,0.027450980618596077,0.0
165,20,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,73.40784517675638,3.5524797905236483,0.028866632000297435,0.0013969641331197987,0.019607843831181526,0.0
165,21,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.6980401026085,0.05305651109665632,0.03640927607828804,5.5673149104571165e-05,0.027450980618596077,0.0
165,22,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,31.68235381413251,0.4878892404958606,0.04067054404895059,0.000626301977529988,0.027450980618596077,0.0
165,23,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,393.9215772263706,250.76239632163197,0.12949427259249527,0.08243339787035896,0.03921568766236305,0.0
165,24,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,278.5764743713662,200.0265270518139,0.25580943468445017,0.1836790882018493,0.10980392247438431,0.0
166,1,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,68.55294300615788,7.333333074115217,0.06148246009520886,0.006576980335529343,0.0470588244497776,0.0
166,2,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,89.93725737929344,11.081891236826777,0.06593640570329432,0.008124553692688254,0.0470588244497776,0.0
166,3,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,54.403922978788614,2.3552478330675513,0.052716979630609125,0.0022822168925073173,0.03921568766236305,0.0
166,4,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,41.16862858179957,0.2825835943222046,0.03977645273603823,0.00027302762736444887,0.027450980618596077,0.0
166,5,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,32.670589150860906,2.8961937483400106,0.04073639544995125,0.0036112141500498885,0.027450980618596077,0.0
166,6,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,15.28235336765647,0.0,0.02933273199166309,0.0,0.027450980618596077,0.0
166,7,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,550.6196198230609,295.8846561163664,0.17419159121261021,0.09360476308648098,0.09803921729326248,0.0
166,8,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,271.37255416996777,156.19377015531063,0.12212986236272177,0.07029422599248904,0.03921568766236305,0.0
166,9,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,90.51372790895402,6.923875172622502,0.055666499329000016,0.004258225813420973,0.03921568766236305,0.0
166,10,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,43.49804033059627,3.6447518998757005,0.050286751827278924,0.004213586011416995,0.03921568766236305,0.0
166,11,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,1.105882395990193,0.0,0.00789915997135852,0.0,0.007843137718737125,0.0
166,12,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,49.56078568752855,1.0542098553851247,0.0375460497632792,0.0007986438298372157,0.027450980618596077,0.0
166,13,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,92.25882607325912,0.8523644134402275,0.029094552530198395,0.00026879987809530986,0.019607843831181526,0.0
166,14,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,59.14509953837842,9.305651274509728,0.07041083278378384,0.011078156279178247,0.0470588244497776,0.0
166,15,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,24.952941808849573,0.14532870799303055,0.03266091859797064,0.0001902208219804065,0.027450980618596077,0.0
166,16,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,73.56862934399396,1.5801613591611385,0.041991226794517104,0.0009019185839960836,0.027450980618596077,0.0
166,17,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,36.24313818383962,0.46251439303159714,0.03724885733179817,0.00047534881092661574,0.027450980618596077,0.0
166,18,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,55.627452459186316,0.1799307782202959,0.03758611652647724,0.00012157485014884859,0.027450980618596077,0.0
166,19,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,63.68627628963441,5.15570923872292,0.058589030625238646,0.004743062777114003,0.0470588244497776,0.0
166,20,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.686275414191186,0.7854670975357294,0.055676204517160814,0.001260781858002776,0.0470588244497776,0.0
167,1,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,52.96470727212727,2.837370052933693,0.06327922015785815,0.003389928378654352,0.0470588244497776,0.0
167,2,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,42.290197195485234,0.5213379003107548,0.04267426558575705,0.0005260725532903681,0.027450980618596077,0.0
167,3,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,131.64313997607678,60.55247920472175,0.12793308063758677,0.058845946749000726,0.06666667014360428,0.0
167,4,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,37.30196175724268,0.6009227018803358,0.050750968377200924,0.0008175819073201848,0.03921568766236305,0.0
167,5,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,59.64706039335579,11.707035353407264,0.0924760626253578,0.018150442408383354,0.0784313753247261,0.0
167,6,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,121.69019866734743,42.23068011831492,0.06610005359443098,0.02293898974378866,0.03921568766236305,0.0
167,7,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,297.09020294621587,141.7185680642724,0.14906683539699742,0.07110816260124055,0.08627451211214066,0.0
167,8,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,87.36078659817576,12.377162121236324,0.07511675545844863,0.01064244378438205,0.05882352963089943,0.0
167,9,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,20.780392684973776,0.03921568300575018,0.03876938933763764,7.316358769729512e-05,0.03921568766236305,0.0
167,10,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,24.462745749391615,0.1072664251551032,0.04239643977364231,0.0001859036831110974,0.03921568766236305,0.0
167,11,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,70.92549215909094,5.231833788566291,0.06495008439477191,0.004791056582936164,0.0470588244497776,0.0
167,12,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,46.505883547477424,0.1787773771211505,0.05202000396809555,0.00019997469476638758,0.0470588244497776,0.0
167,13,nan,nan,nan,25ugmL,25ugmL,3,nan,0,041GFP_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan,107.25882600154728,34.420991209335625,0.1086715562325707,0.03487435786153559,0.06666667014360428,0.0
